Date,Garden,Clump,Comments,N.plants,Tallest.Plant,Shortest.Plant,Early Tassel Development,Tassel Development,Tasseling,Silk Development,Silking,Ear Development,Comments.2008,Thinned,Season,Variety
2008-05-28T00:00:00Z,CDG,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,6,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,7,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,8,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,9,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,10,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,11,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,12,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,13,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,14,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,15,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,16,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,17,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,18,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,19,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,20,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,24,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,28,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,29,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,30,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,31,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,32,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,33,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,34,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,35,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,36,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,37,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,38,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,39,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,40,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,41,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,42,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,43,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,44,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,45,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,46,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,47,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,48,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,49,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,50,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,51,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,52,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,53,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,54,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,55,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,56,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,57,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,58,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,59,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,CDG,60,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Blue
2008-05-28T00:00:00Z,PLC,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,6,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,7,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,8,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,9,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,10,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,11,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,12,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,13,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,14,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,15,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,16,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,17,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,18,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,19,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,20,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,24,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,28,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,29,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,30,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,31,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,32,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,33,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,34,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,35,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,36,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,37,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,38,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,39,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,40,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,41,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,42,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,43,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,44,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,45,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,46,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,47,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,48,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,49,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,50,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,51,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,52,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,53,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,54,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,55,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,56,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,57,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,58,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,59,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,60,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,61,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,62,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,63,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,64,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,66,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,67,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,68,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,69,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,71,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,73,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,74,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,76,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,77,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,78,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,79,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,PLC,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Hopi Sweet
2008-05-28T00:00:00Z,POG,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,6,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,7,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,8,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,9,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,10,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,11,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,12,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,13,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,14,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,15,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,16,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,17,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,18,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,19,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,20,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,24,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,28,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,29,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,30,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,31,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,32,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,33,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
2008-05-28T00:00:00Z,POG,34,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2008,Katsina
