Date,Garden,Early Tassel Development,Tassel Development,Tasseling,Silk Development,Silking,Ear Development,Season,Variety,Acc_FGDD
2012-07-25T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi Blue,1376.28
2012-07-25T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,1376.28
2012-07-31T00:00:00Z,KUG,0.03125,0.0,0.0,0.0,0.0,0.0,2012,Hopi Blue,1517.3100000000002
2012-07-31T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,1517.3100000000002
2012-08-02T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,1559.79
2012-08-02T00:00:00Z,KUG,0.09375,0.03125,0.03125,0.0,0.0,0.0,2012,Hopi Blue,1559.79
2012-08-02T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,1559.79
2012-08-02T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi Blue,1559.79
2012-08-02T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,1559.79
2012-08-06T00:00:00Z,KUG,0.34375,0.3125,0.28125,0.1875,0.15625,0.03125,2012,Hopi Blue,1646.28
2012-08-06T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,1646.28
2012-08-09T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,1713.78
2012-08-09T00:00:00Z,KUG,0.34375,0.3125,0.28125,0.1875,0.15625,0.03125,2012,Hopi Blue,1713.78
2012-08-09T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,1713.78
2012-08-09T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi Blue,1713.78
2012-08-09T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,1713.78
2012-08-17T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,1889.28
2012-08-17T00:00:00Z,KUG,0.34375,0.3125,0.28125,0.1875,0.15625,0.03125,2012,Hopi Blue,1889.28
2012-08-17T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,1889.28
2012-08-17T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi Blue,1889.28
2012-08-17T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,1889.28
2012-08-24T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,2033.28
2012-08-24T00:00:00Z,KUG,0.34375,0.3125,0.28125,0.1875,0.15625,0.03125,2012,Hopi Blue,2033.28
2012-08-24T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,2033.28
2012-08-24T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi Blue,2033.28
2012-08-24T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,2033.28
2012-08-31T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,2187.81
2012-08-31T00:00:00Z,KUG,0.34375,0.3125,0.28125,0.21875,0.1875,0.03125,2012,Hopi Blue,2187.81
2012-08-31T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,2187.81
2012-08-31T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi Blue,2187.81
2012-08-31T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,2187.81
2012-09-13T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,2431.26
2012-09-13T00:00:00Z,KUG,0.34375,0.3125,0.28125,0.28125,0.28125,0.15625,2012,Hopi Blue,2431.26
2012-09-13T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,2431.26
2012-09-13T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi Blue,2431.26
2012-09-13T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,2431.26
2012-09-19T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,2523.69
2012-09-19T00:00:00Z,KUG,0.34375,0.34375,0.28125,0.28125,0.28125,0.25,2012,Hopi Blue,2523.69
2012-09-19T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,2523.69
2012-09-19T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi Blue,2523.69
2012-09-19T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,2523.69
2012-09-27T00:00:00Z,CDG,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,2012,Hopi White,2642.67
2012-09-27T00:00:00Z,KUG,0.34375,0.34375,0.28125,0.28125,0.28125,0.25,2012,Hopi Blue,2642.67
2012-09-27T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,2642.67
2012-09-27T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi Blue,2642.67
2012-09-27T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,2642.67
2012-10-05T00:00:00Z,CDG,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,2012,Hopi White,2760.75
2012-10-05T00:00:00Z,KUG,0.34375,0.34375,0.3125,0.28125,0.28125,0.25,2012,Hopi Blue,2760.75
2012-10-05T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,2760.75
2012-10-05T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi Blue,2760.75
2012-10-05T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2012,Hopi White,2760.75
2013-05-22T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,11.519999999999998
2013-05-22T00:00:00Z,KUG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,11.519999999999998
2013-05-22T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,11.519999999999998
2013-05-22T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,11.519999999999998
2013-05-22T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,11.519999999999998
2013-06-04T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,206.46
2013-06-04T00:00:00Z,KUG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,206.46
2013-06-04T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,206.46
2013-06-04T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,206.46
2013-06-04T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,206.46
2013-06-14T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,398.52000000000004
2013-06-14T00:00:00Z,KUG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,398.52000000000004
2013-06-14T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,398.52000000000004
2013-06-14T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,398.52000000000004
2013-06-14T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,398.52000000000004
2013-06-19T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,491.04
2013-06-19T00:00:00Z,KUG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,491.04
2013-06-19T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,491.04
2013-06-19T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,491.04
2013-06-19T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,491.04
2013-06-28T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,661.6800000000001
2013-06-28T00:00:00Z,KUG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,661.6800000000001
2013-06-28T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,661.6800000000001
2013-06-28T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,661.6800000000001
2013-06-28T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,661.6800000000001
2013-07-05T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,826.2900000000001
2013-07-05T00:00:00Z,KUG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,826.2900000000001
2013-07-05T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,826.2900000000001
2013-07-05T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,826.2900000000001
2013-07-05T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,826.2900000000001
2013-07-11T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,969.84
2013-07-11T00:00:00Z,KUG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,969.84
2013-07-11T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,969.84
2013-07-11T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,969.84
2013-07-11T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,969.84
2013-07-18T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,1134.9
2013-07-18T00:00:00Z,KUG,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,2013,Hopi Blue,1134.9
2013-07-18T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,1134.9
2013-07-18T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,1134.9
2013-07-18T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,1134.9
2013-07-26T00:00:00Z,CDG,0.2222222222222222,0.14814814814814814,0.0,0.0,0.0,0.0,2013,Hopi White,1319.94
2013-07-26T00:00:00Z,KUG,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,2013,Hopi Blue,1319.94
2013-07-26T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,1319.94
2013-07-26T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,1319.94
2013-07-26T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,1319.94
2013-08-01T00:00:00Z,CDG,0.42857142857142855,0.35714285714285715,0.10714285714285714,0.0,0.0,0.0,2013,Hopi White,1455.48
2013-08-01T00:00:00Z,KUG,0.25806451612903225,0.0967741935483871,0.03225806451612903,0.0,0.0,0.0,2013,Hopi Blue,1455.48
2013-08-01T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,1455.48
2013-08-01T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,1455.48
2013-08-01T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,1455.48
2013-08-08T00:00:00Z,CDG,0.6296296296296297,0.5555555555555556,0.37037037037037035,0.37037037037037035,0.2222222222222222,0.0,2013,Hopi White,1607.5800000000002
2013-08-08T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,1607.5800000000002
2013-08-08T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi White,1607.5800000000002
2013-08-09T00:00:00Z,KUG,0.41935483870967744,0.25806451612903225,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.0,2013,Hopi Blue,1622.6100000000001
2013-08-09T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,1622.6100000000001
2013-08-15T00:00:00Z,CDG,0.6666666666666666,0.6296296296296297,0.5555555555555556,0.4074074074074074,0.37037037037037035,0.0,2013,Hopi White,1736.5500000000002
2013-08-15T00:00:00Z,KUG,0.41935483870967744,0.3548387096774194,0.2903225806451613,0.03225806451612903,0.03225806451612903,0.0,2013,Hopi Blue,1736.5500000000002
2013-08-15T00:00:00Z,PHG,0.04,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,1736.5500000000002
2013-08-15T00:00:00Z,PLC,0.29411764705882354,0.20588235294117646,0.0,0.0,0.0,0.0,2013,Hopi Blue,1736.5500000000002
2013-08-15T00:00:00Z,POG,0.12,0.04,0.0,0.0,0.0,0.0,2013,Hopi White,1736.5500000000002
2013-08-22T00:00:00Z,CDG,0.7037037037037037,0.6666666666666666,0.6666666666666666,0.5185185185185185,0.4074074074074074,0.0,2013,Hopi White,1886.94
2013-08-22T00:00:00Z,KUG,0.6129032258064516,0.4838709677419355,0.45161290322580644,0.1935483870967742,0.0967741935483871,0.03225806451612903,2013,Hopi Blue,1886.94
2013-08-22T00:00:00Z,PHG,0.04,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,1886.94
2013-08-22T00:00:00Z,PLC,0.29411764705882354,0.23529411764705882,0.029411764705882353,0.0,0.0,0.0,2013,Hopi Blue,1886.94
2013-08-22T00:00:00Z,POG,0.24,0.08,0.0,0.0,0.0,0.0,2013,Hopi White,1886.94
2013-08-30T00:00:00Z,CDG,0.7777777777777778,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.6296296296296297,0.2222222222222222,2013,Hopi White,2053.98
2013-08-30T00:00:00Z,KUG,0.6129032258064516,0.5483870967741935,0.5483870967741935,0.3870967741935484,0.25806451612903225,0.03225806451612903,2013,Hopi Blue,2053.98
2013-08-30T00:00:00Z,PHG,0.04,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,2053.98
2013-08-30T00:00:00Z,PLC,0.4411764705882353,0.3235294117647059,0.2647058823529412,0.058823529411764705,0.029411764705882353,0.0,2013,Hopi Blue,2053.98
2013-08-30T00:00:00Z,POG,0.24,0.2,0.12,0.04,0.0,0.0,2013,Hopi White,2053.98
2013-09-06T00:00:00Z,CDG,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.7777777777777778,0.6666666666666666,0.4074074074074074,2013,Hopi White,2212.02
2013-09-06T00:00:00Z,KUG,0.7419354838709677,0.5806451612903226,0.5483870967741935,0.5483870967741935,0.45161290322580644,0.1935483870967742,2013,Hopi Blue,2212.02
2013-09-06T00:00:00Z,PHG,0.08,0.0,0.0,0.0,0.0,0.0,2013,Hopi Blue,2212.02
2013-09-06T00:00:00Z,PLC,0.5294117647058824,0.4411764705882353,0.4117647058823529,0.38235294117647056,0.2647058823529412,0.0,2013,Hopi Blue,2212.02
2013-09-06T00:00:00Z,POG,0.32,0.28,0.28,0.28,0.12,0.0,2013,Hopi White,2212.02
2013-09-16T00:00:00Z,PHG,0.12,0.04,0.04,0.04,0.04,0.0,2013,Hopi Blue,2381.94
2013-09-16T00:00:00Z,PLC,0.6176470588235294,0.5,0.47058823529411764,0.4411764705882353,0.4411764705882353,0.029411764705882353,2013,Hopi Blue,2381.94
2013-09-16T00:00:00Z,POG,0.36,0.36,0.36,0.36,0.28,0.0,2013,Hopi White,2381.94
2013-09-18T00:00:00Z,CDG,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.7777777777777778,0.5925925925925926,2013,Hopi White,2417.04
2013-09-18T00:00:00Z,KUG,0.7741935483870968,0.7419354838709677,0.6451612903225806,0.6451612903225806,0.6129032258064516,0.2903225806451613,2013,Hopi Blue,2417.04
2013-09-27T00:00:00Z,CDG,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.7037037037037037,2013,Hopi White,2537.6400000000003
2013-09-27T00:00:00Z,KUG,0.7741935483870968,0.7419354838709677,0.7419354838709677,0.7096774193548387,0.6129032258064516,0.45161290322580644,2013,Hopi Blue,2537.6400000000003
2013-09-27T00:00:00Z,PHG,0.12,0.08,0.08,0.04,0.04,0.0,2013,Hopi Blue,2537.6400000000003
2013-09-27T00:00:00Z,PLC,0.6176470588235294,0.6176470588235294,0.5588235294117647,0.5588235294117647,0.5294117647058824,0.35294117647058826,2013,Hopi Blue,2537.6400000000003
2013-09-27T00:00:00Z,POG,0.36,0.36,0.36,0.36,0.28,0.12,2013,Hopi White,2537.6400000000003
2014-05-22T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,15.480000000000002
2014-05-22T00:00:00Z,KUG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,15.480000000000002
2014-05-22T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,15.480000000000002
2014-05-22T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,15.480000000000002
2014-05-22T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,15.480000000000002
2014-06-11T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,334.8
2014-06-12T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,352.8
2014-06-12T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,352.8
2014-06-12T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,352.8
2014-06-13T00:00:00Z,KUG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,372.78000000000003
2014-06-19T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,476.28000000000003
2014-06-19T00:00:00Z,KUG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,476.28000000000003
2014-06-19T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,476.28000000000003
2014-06-19T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,476.28000000000003
2014-06-19T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,476.28000000000003
2014-06-26T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,603.36
2014-06-26T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,603.36
2014-06-26T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,603.36
2014-06-27T00:00:00Z,KUG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,624.33
2014-06-27T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,624.33
2014-07-04T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,768.7800000000001
2014-07-04T00:00:00Z,KUG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,768.7800000000001
2014-07-04T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,768.7800000000001
2014-07-04T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,768.7800000000001
2014-07-04T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,768.7800000000001
2014-07-11T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,921.33
2014-07-11T00:00:00Z,KUG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,921.33
2014-07-11T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,921.33
2014-07-11T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,921.33
2014-07-11T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,921.33
2014-07-18T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,1081.44
2014-07-18T00:00:00Z,KUG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,1081.44
2014-07-18T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,1081.44
2014-07-18T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,1081.44
2014-07-18T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,1081.44
2014-07-24T00:00:00Z,KUG,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0,2014,Hopi Blue,1219.41
2014-07-24T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,1219.41
2014-07-24T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,1219.41
2014-07-25T00:00:00Z,CDG,0.2,0.16,0.0,0.0,0.0,0.0,2014,Hopi White,1245.42
2014-07-25T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,1245.42
2014-07-31T00:00:00Z,CDG,0.24,0.2,0.04,0.0,0.0,0.0,2014,Hopi White,1381.41
2014-07-31T00:00:00Z,KUG,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0,2014,Hopi Blue,1381.41
2014-07-31T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,1381.41
2014-07-31T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,1381.41
2014-07-31T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,1381.41
2014-08-07T00:00:00Z,CDG,0.24,0.2,0.12,0.04,0.04,0.0,2014,Hopi White,1534.41
2014-08-07T00:00:00Z,KUG,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0,2014,Hopi Blue,1534.41
2014-08-07T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,1534.41
2014-08-07T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,1534.41
2014-08-15T00:00:00Z,CDG,0.28,0.24,0.24,0.16,0.12,0.0,2014,Hopi White,1701.99
2014-08-15T00:00:00Z,KUG,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.0,0.0,0.0,2014,Hopi Blue,1701.99
2014-08-15T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,1701.99
2014-08-15T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,1701.99
2014-08-15T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,1701.99
2014-08-21T00:00:00Z,CDG,0.32,0.24,0.24,0.2,0.2,0.0,2014,Hopi White,1823.94
2014-08-21T00:00:00Z,KUG,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.0,0.0,0.0,2014,Hopi Blue,1823.94
2014-08-21T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,1823.94
2014-08-21T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,1823.94
2014-08-21T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,1823.94
2014-08-28T00:00:00Z,CDG,0.4,0.32,0.24,0.2,0.2,0.0,2014,Hopi White,1938.42
2014-08-28T00:00:00Z,KUG,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.06896551724137931,0.034482758620689655,0.0,2014,Hopi Blue,1938.42
2014-08-28T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,1938.42
2014-08-28T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,1938.42
2014-08-28T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,1938.42
2014-09-05T00:00:00Z,CDG,0.44,0.4,0.36,0.28,0.24,0.08,2014,Hopi White,2070.4500000000003
2014-09-05T00:00:00Z,KUG,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.10344827586206896,0.0,2014,Hopi Blue,2070.4500000000003
2014-09-05T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,2070.4500000000003
2014-09-05T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,2070.4500000000003
2014-09-05T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,2070.4500000000003
2014-09-12T00:00:00Z,CDG,0.44,0.4,0.4,0.36,0.28,0.2,2014,Hopi White,2184.03
2014-09-12T00:00:00Z,KUG,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.10344827586206896,0.034482758620689655,2014,Hopi Blue,2184.03
2014-09-12T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,2184.03
2014-09-12T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,2184.03
2014-09-12T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,2184.03
2014-09-18T00:00:00Z,CDG,0.48,0.48,0.44,0.4,0.36,0.2,2014,Hopi White,2291.58
2014-09-18T00:00:00Z,KUG,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.13793103448275862,0.13793103448275862,0.06896551724137931,2014,Hopi Blue,2291.58
2014-09-18T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,2291.58
2014-09-18T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,2291.58
2014-09-18T00:00:00Z,POG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,2291.58
2014-09-28T00:00:00Z,CDG,0.52,0.52,0.52,0.48,0.48,0.24,2014,Hopi White,2471.58
2014-09-28T00:00:00Z,KUG,0.20689655172413793,0.20689655172413793,0.1724137931034483,0.13793103448275862,0.13793103448275862,0.10344827586206896,2014,Hopi Blue,2471.58
2014-09-28T00:00:00Z,PHG,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi White,2471.58
2014-09-28T00:00:00Z,PLC,0.0,0.0,0.0,0.0,0.0,0.0,2014,Hopi Blue,2471.58
2014-09-28T00:00:00Z,POG,0.05,0.05,0.0,0.0,0.0,0.0,2014,Hopi White,2471.58
2015-05-20T00:00:00Z,MCG,0.0,0.0,0.0,0.0,0.0,0.0,2015,Hopi Blue,6.029999999999999
2015-05-21T00:00:00Z,CDG,0.0,0.0,0.0,0.0,0.0,0.0,2015,Hopi White,9.990000000000002
