Garden,Location,Time,VWC_15,Temp_15,VWC_30,Temp_30,VWC_45,Temp_45
MCG,NA,2016-02-11T00:00:00Z,0.265348497778177,34.7,0.229097608476877,35.2399999141693,0.298572719097137,37.2200001716614
MCG,NA,2016-02-12T00:00:00Z,0.266296957929929,34.7,0.229672238230705,35.1649999856949,0.298912098010381,37.2200001716614
MCG,NA,2016-02-13T00:00:00Z,0.268904803941647,34.5724999696016,0.231421212355296,35.0600000858307,0.299396235495806,37.2200001716614
MCG,NA,2016-02-14T00:00:00Z,0.273278114696344,34.5199999570847,0.234343838567535,35.0600000858307,0.300133151312669,37.2200001716614
MCG,NA,2016-02-15T00:00:00Z,0.273151956498623,34.5199999570847,0.233921976139148,35.0600000858307,0.300410717725754,37.2200001716614
MCG,NA,2016-02-16T00:00:00Z,0.274092936267455,34.5199999570847,0.236304377516111,35.0600000858307,0.300832346081734,37.0774999678135
MCG,NA,2016-02-17T00:00:00Z,0.276215417931477,34.5199999570847,0.237577422832449,35.0600000858307,0.301181336243947,37.0399999141693
MCG,NA,2016-02-18T00:00:00Z,0.278170054157575,34.3999999284744,0.240138644352555,35.0000000715256,0.301698077470064,37.0399999141693
MCG,NA,2016-02-19T00:00:00Z,0.284205993016561,34.3399999141693,0.245977543915311,34.8800000429153,0.303146753460169,37.0399999141693
MCG,NA,2016-02-20T00:00:00Z,0.284765001386404,34.3399999141693,0.249387281015515,34.8800000429153,0.30426873639226,36.9874999642372
MCG,NA,2016-02-21T00:00:00Z,0.284993797540665,34.3399999141693,0.248947422330578,34.8800000429153,0.30486356963714,36.9350000143051
MCG,NA,2016-02-22T00:00:00Z,0.285108381261428,34.3399999141693,0.24858450392882,34.8800000429153,0.305717967450619,37.0249999284744
MCG,NA,2016-02-23T00:00:00Z,0.283296691874663,34.3399999141693,0.247525626793504,34.8800000429153,0.306770753115416,37.0399999141693
MCG,NA,2016-02-24T00:00:00Z,0.282061455150445,34.3399999141693,0.24869197110335,34.8800000429153,0.308008616169294,37.0399999141693
MCG,NA,2016-02-25T00:00:00Z,0.280910987406969,34.3924999266863,0.248985442022483,34.8800000429153,0.308126270771027,37.0399999141693
MCG,NA,2016-02-26T00:00:00Z,0.280615652600924,34.5199999570847,0.249877120057742,34.8800000429153,0.308560927708944,37.0399999141693
MCG,NA,2016-02-27T00:00:00Z,0.282989816119273,34.5199999570847,0.2523422986269,34.9025000482798,0.3113142910103,37.0399999141693
MCG,NA,2016-02-28T00:00:00Z,0.286581248044968,34.5199999570847,0.256432445098956,35.02250007689,0.317281274745862,37.0399999141693
MCG,NA,2016-02-29T00:00:00Z,0.291893899440765,34.5199999570847,0.277668143312136,35.0600000858307,0.318479989965757,37.0399999141693
PLC,NA,2015-05-24T00:00:00Z,0.164834074676037,58.3700001716614,0.153468416495757,58.541818150607,0.154077670790932,57.8545452984897
PLC,NA,2015-05-25T00:00:00Z,0.167822400728861,58.0175001859665,0.155027667060494,57.6875000715256,0.157912378509839,56.9825001716614
PLC,NA,2015-05-26T00:00:00Z,0.168178909147779,58.932500243187,0.155811310435335,58.4225000143051,0.157895083228747,57.3649999141693
PLC,NA,2015-05-27T00:00:00Z,0.16959951321284,61.1149999856949,0.156835864608487,59.4050003290176,0.158673711121082,57.8749997854233
PLC,NA,2015-05-28T00:00:00Z,0.171067204947273,64.3700000286102,0.15865504865845,61.7899999141693,0.159865386163195,59.5024999141693
PLC,NA,2015-05-29T00:00:00Z,0.170816172535221,65.1574997425079,0.15972762927413,63.2450000286102,0.161192826926708,61.0550000429153
PLC,NA,2015-05-30T00:00:00Z,0.170797972008586,66.5900002002716,0.160399463027716,64.3174996852875,0.161931914587816,62.0000002861023
PLC,NA,2015-05-31T00:00:00Z,0.17108341678977,68.6299998283386,0.161415160323183,65.8625,0.162773029878736,63.2449997425079
PLC,NA,2015-06-01T00:00:00Z,0.172026677057147,71.4799998283386,0.162789158523083,68.0300002574921,0.164091711242994,64.9849997997284
PLC,NA,2015-06-02T00:00:00Z,0.172229016199708,73.0849999427795,0.164023390039802,70.0025000572205,0.165543944264452,66.814999628067
PLC,NA,2015-06-03T00:00:00Z,0.171404010926684,73.0775003433228,0.164228883882364,70.6024997711182,0.166328093037009,67.7749997138977
PLC,NA,2015-06-04T00:00:00Z,0.170004552851121,72.3950004577637,0.163938293233514,70.5125002861023,0.166532569254438,68.1424996852875
PLC,NA,2015-06-05T00:00:00Z,0.168939206128319,72.4550002574921,0.163492957750956,70.2799996852875,0.166141171008348,68.0899999141693
PLC,NA,2015-06-06T00:00:00Z,0.163781641051173,67.6849999427795,0.160394733771682,68.5175001144409,0.16309378358225,67.5575000286102
PLC,NA,2015-06-07T00:00:00Z,0.165729498490691,62.5625001430512,0.158326286201676,64.6850002288818,0.161999884992838,64.8950001716614
PLC,NA,2015-06-08T00:00:00Z,0.176230118920406,65.3075001001358,0.159606276700894,64.4449997425079,0.161760663613677,63.6125
PLC,NA,2015-06-09T00:00:00Z,0.177877103288968,68.6750001430511,0.161689445997278,66.4325000286102,0.162429910153151,64.5275003433227
PLC,NA,2015-06-10T00:00:00Z,0.177084384486079,69.4624997138977,0.162462777768572,67.6099997997284,0.162893135100603,65.7125
PLC,NA,2015-06-11T00:00:00Z,0.176517204691966,67.2724999427795,0.162721956769625,67.0925001144409,0.162738638619582,65.8174999713898
PLC,NA,2015-06-12T00:00:00Z,0.177583238109946,64.4225000143051,0.16134720419844,65.3225002288818,0.16033105738461,64.7975005149841
PLC,NA,2015-06-13T00:00:00Z,0.18193403010567,64.1749997854233,0.162601163610816,64.1375,0.160744977494081,63.5975002288818
PLC,NA,2015-06-14T00:00:00Z,0.182855694244305,65.4799998283386,0.164673199877143,64.7375,0.161158747350176,63.6649993419647
PLC,NA,2015-06-15T00:00:00Z,0.183492724473278,69.2599999427795,0.166768826544285,66.6049996852875,0.161914501339197,64.5274999141693
PLC,NA,2015-06-16T00:00:00Z,0.184426726773381,73.3325003147125,0.169178184121847,69.7325001716614,0.163954482724269,66.7700004577637
PLC,NA,2015-06-17T00:00:00Z,0.183871143807968,75.2149999141693,0.170801587402821,72.0350002288818,0.165901960805058,68.9375004291534
PLC,NA,2015-06-18T00:00:00Z,0.182900972043475,76.2649997711182,0.171475699171424,73.3624997138977,0.167212283238769,70.3699994564057
PLC,NA,2015-06-19T00:00:00Z,0.18142043116192,76.7225000858307,0.171644373486439,74.0299998283386,0.168163292730848,71.2474997997284
PLC,NA,2015-06-20T00:00:00Z,0.180132563536366,77.5099999427795,0.171846507738034,74.8850000858307,0.16892594533662,72.0725002288818
PLC,NA,2015-06-21T00:00:00Z,0.178906743725141,78.0125,0.171812744190296,75.4400000572205,0.169518363351623,72.7325001716614
PLC,NA,2015-06-22T00:00:00Z,0.178210295115908,78.7699998855591,0.171745389699936,76.1599999427795,0.169974888364474,73.3324997425079
PLC,NA,2015-06-23T00:00:00Z,0.177179886649052,79.2875,0.171577046935757,76.6775002002716,0.170329630374908,73.9624998569489
PLC,NA,2015-06-24T00:00:00Z,0.176097773015499,80.0299999713898,0.171492903803786,77.2999998569489,0.170582852636774,74.5400002002716
PLC,NA,2015-06-25T00:00:00Z,0.173238132148981,78.8299999713898,0.170768861969312,77.247500371933,0.170718440165122,74.9599999427795
PLC,NA,2015-06-26T00:00:00Z,0.170056315138936,77.5925001144409,0.168570754428705,76.2200001716614,0.169772608826558,74.2775003433228
PLC,NA,2015-06-27T00:00:00Z,0.167718518525362,79.2724997997284,0.166106728836894,76.6924999713898,0.169213740155101,74.3075000286102
PLC,NA,2015-06-28T00:00:00Z,0.164089602728685,80.9824997425079,0.164331975703438,78.1700000286102,0.169738369683425,75.410000371933
PLC,NA,2015-06-29T00:00:00Z,0.158551475654046,81.0650000572205,0.161949738239249,78.7325001716614,0.169806343813737,76.1599999427795
PLC,NA,2015-06-30T00:00:00Z,0.15375178369383,81.7849999427795,0.159399818008145,79.2574998855591,0.169349558651447,76.6025003433228
PLC,NA,2015-07-01T00:00:00Z,0.150245256721973,82.9174996852875,0.156854056442777,79.9400000572205,0.168383962164323,77.1425001144409
PLC,NA,2015-07-02T00:00:00Z,0.146536891659101,82.6850000858307,0.15440010279417,80.4050001144409,0.167586650078495,77.7275004863739
