DATE,TMIN_F,TMAX_F,PRCP_IN,FGDD
2016-05-26,42.08,73.03999999999999,0,11.519999999999998
2016-05-27,35.96,68,0,9
2016-05-28,37.94,69.98,0,9.990000000000002
2016-05-29,42.08,75.02,0,12.51
2016-05-30,41,82.03999999999999,0,16.02
2016-05-31,39.92,82.03999999999999,0,16.02
2016-06-01,44.96,82.03999999999999,0,16.02
2016-06-02,46.94,82.03999999999999,0,16.02
2016-06-03,44.96,84.92,0,17.46
2016-06-04,51.980000000000004,87.98,0,18.990000000000002
2016-06-05,55.040000000000006,91.03999999999999,0,20.52
2016-06-06,55.94,91.94,0,20.97
2016-06-07,59,91.94,0,22.5
2016-06-08,51.08,89.96000000000001,0,18.540000000000003
2016-06-09,53.96,89.06,0,19.980000000000004
2016-06-10,53.06,93.02,0,19.530000000000005
2016-06-11,59,93.02,0,22.5
2016-06-12,53.96,84.02,0,18.989999999999995
2016-06-13,55.040000000000006,87.08000000000001,0,20.52
2016-06-14,42.08,78.98,0.11023628,14.490000000000002
2016-06-15,46.04,82.03999999999999,0,16.02
2016-06-16,46.94,87.08000000000001,0,18
2016-06-17,46.94,84.92,0,17.46
2016-06-18,46.04,87.98,0,18
2016-06-19,50,93.92,0,18
2016-06-20,55.94,96.98,0,20.97
2016-06-21,68,100.94,0,27
2016-06-22,62.06,98.96000000000001,0,24.030000000000005
2016-06-23,62.06,96.98,0,24.030000000000005
2016-06-24,62.06,95,0,24.030000000000005
2016-06-25,55.94,89.96000000000001,0,20.97
2016-06-26,57.019999999999996,95,0,21.509999999999998
2016-06-27,57.92,95,0,21.96
2016-06-28,66.92,96.98,0,26.46
2016-06-29,57.019999999999996,95,0,21.509999999999998
2016-06-30,60.08,91.03999999999999,0.35826791,23.040000000000003
2016-07-01,59,86,0.03149608,22.5
2016-07-02,57.019999999999996,69.08000000000001,0.33858286000000004,13.05
2016-07-03,51.08,73.03999999999999,0.09055123000000001,12.059999999999999
2016-07-04,51.08,86,0.03149608,18.540000000000003
2016-07-05,53.96,87.98,0,19.980000000000004
2016-07-06,55.040000000000006,89.96000000000001,0,20.52
2016-07-07,55.94,89.96000000000001,0,20.97
2016-07-08,53.06,89.06,0,19.530000000000005
2016-07-09,53.96,91.03999999999999,0,19.980000000000004
2016-07-10,57.019999999999996,93.02,0,21.509999999999998
2016-07-11,51.980000000000004,93.02,0,18.990000000000002
2016-07-12,51.08,87.98,0,18.540000000000003
2016-07-13,50,89.96000000000001,0,18
2016-07-14,50,91.03999999999999,0,18
2016-07-15,51.980000000000004,93.92,0,18.990000000000002
2016-07-16,51.980000000000004,95,0,18.990000000000002
2016-07-17,53.06,93.92,0,19.530000000000005
2016-07-18,64.03999999999999,93.02,0,25.02
2016-07-19,57.92,95,0.039370100000000005,21.96
2016-07-20,60.980000000000004,91.03999999999999,0.07086618,23.490000000000002
2016-07-21,57.92,91.94,0.11023628,21.96
2016-07-22,60.08,93.02,0,23.040000000000003
2016-07-23,57.019999999999996,91.03999999999999,0,21.509999999999998
2016-07-24,62.96,96.98,0,24.480000000000004
2016-07-25,62.96,98.96000000000001,0,24.480000000000004
2016-07-26,64.94,93.92,0.03149608,25.47
2016-07-27,55.94,91.94,0,20.97
2016-07-28,59,98.06,0,22.5
2016-07-29,59,98.96000000000001,0,22.5
2016-07-30,62.06,98.96000000000001,0,24.030000000000005
2016-07-31,60.08,96.98,0.22047256,23.040000000000003
2016-08-01,59,87.08000000000001,0,22.5
2016-08-02,59,93.02,0,22.5
2016-08-03,59,93.02,0.01181103,22.5
2016-08-04,60.980000000000004,86,0.051181130000000005,23.490000000000002
2016-08-05,60.980000000000004,77,0.64173263,18.990000000000002
2016-08-06,57.019999999999996,78.08000000000001,0.83070911,17.55
2016-08-07,55.94,80.96000000000001,0,18.45
2016-08-08,59,87.98,0.039370100000000005,22.5
2016-08-09,60.980000000000004,89.06,0,23.490000000000002
2016-08-10,62.06,89.06,0,24.030000000000005
2016-08-11,55.94,87.08000000000001,0,20.97
2016-08-12,51.980000000000004,86,0,18.990000000000002
2016-08-13,48.92,87.98,0,18
2016-08-14,51.980000000000004,87.98,0,18.990000000000002
2016-08-15,53.06,89.96000000000001,0,19.530000000000005
2016-08-16,59,91.03999999999999,0,22.5
2016-08-17,57.019999999999996,89.06,0.11811030000000002,21.509999999999998
2016-08-18,53.96,86,0,19.980000000000004
2016-08-19,50,82.94,0,16.47
2016-08-20,51.08,84.02,0,17.55
2016-08-21,53.96,87.08000000000001,0,19.980000000000004
2016-08-22,57.019999999999996,87.98,0.01181103,21.509999999999998
2016-08-23,55.040000000000006,75.92,0,15.480000000000002
2016-08-24,51.980000000000004,78.98,0.8188980800000001,15.480000000000002
2016-08-25,48.92,78.08000000000001,0.01181103,14.040000000000001
2016-08-26,48.92,80.96000000000001,0.37007894,15.480000000000002
2016-08-27,51.980000000000004,75.02,0.019685050000000003,13.5
2016-08-28,48.019999999999996,75.02,0.03149608,12.51
2016-08-29,48.019999999999996,75.92,0,12.959999999999999
2016-08-30,51.08,82.03999999999999,0.019685050000000003,16.56
2016-08-31,55.040000000000006,84.02,0,19.530000000000005
2016-09-01,60.08,80.96000000000001,0,20.52
2016-09-02,57.92,87.98,0.25196864,21.96
2016-09-03,57.92,82.03999999999999,0,19.980000000000004
2016-09-04,55.040000000000006,82.03999999999999,0,18.540000000000003
2016-09-05,44.96,82.03999999999999,0,16.02
2016-09-06,48.019999999999996,84.02,0,17.009999999999998
2016-09-07,51.08,82.94,0,17.009999999999998
2016-09-08,42.980000000000004,82.03999999999999,0,16.02
2016-09-09,44.96,84.92,0,17.46
2016-09-10,41,84.92,0,17.46
2016-09-11,50,86,0,18
2016-09-12,50,84.92,0,17.46
2016-09-13,48.019999999999996,78.08000000000001,0.05905515000000001,14.040000000000001
2016-09-14,51.980000000000004,78.98,0.051181130000000005,15.480000000000002
2016-09-15,39.92,78.08000000000001,0,14.040000000000001
2016-09-16,37.04,75.92,0,12.959999999999999
2016-09-17,39.019999999999996,78.98,0,14.490000000000002
2016-09-18,39.92,78.08000000000001,0,14.040000000000001
2016-09-19,42.08,82.03999999999999,0,16.02
2016-09-20,51.08,86,0,18.540000000000003
2016-09-21,53.96,78.98,0.01181103,16.47
2016-09-22,53.96,78.08000000000001,0.11023628,16.02
2016-09-23,44.06,84.02,0.14173236,17.009999999999998
2016-09-24,37.04,62.06,0.16929143000000002,6.029999999999999
2016-09-25,35.06,62.06,0,6.029999999999999
2016-09-26,41,73.94,0,11.969999999999997
2016-09-27,42.08,77,0,13.5
2016-09-28,42.980000000000004,78.08000000000001,0,14.040000000000001
2016-09-29,48.92,80.96000000000001,0.01181103,15.480000000000002
2016-09-30,48.019999999999996,64.94,0.27952771000000004,7.470000000000001
2016-10-01,42.980000000000004,73.03999999999999,0,11.519999999999998
2016-10-02,42.08,75.02,0,12.51
2016-10-03,46.04,75.02,0,12.51
2016-10-04,26.96,66.02,0,8.01
2016-10-05,28.94,60.08,0,5.040000000000002
2016-10-06,28.49,64.03999999999999,NA,7.0200000000000005
2016-10-07,28.04,68,0,9
2016-10-08,32,71.96000000000001,0,10.980000000000002
2016-10-09,39.92,73.94,0,11.969999999999997
2016-10-10,37.94,69.08000000000001,0,9.540000000000001
2016-10-11,39.92,75.92,0,12.959999999999999
2016-10-12,37.94,75.02,0,12.51
2016-10-13,39.92,75.92,0,12.959999999999999
2016-10-14,39.92,77,0,13.5
2016-10-15,41,77,0,13.5
2016-10-16,41,77,0,13.5
2016-10-17,42.980000000000004,75.92,0,12.959999999999999
2016-10-18,37.94,75.02,0,12.51
2016-10-19,37.04,71.06,0,10.53
2016-10-20,24.08,64.03999999999999,0,7.0200000000000005
2016-10-21,28.04,71.06,0,10.53
2016-10-22,35.96,75.02,0,12.51
2016-10-23,41,77,0,13.5
2016-10-24,37.94,77,0,13.5
2016-10-25,42.08,75.02,0.07086618,12.51
2016-10-26,35.96,66.02,0,8.01
2016-10-27,37.94,71.96000000000001,0,10.980000000000002
2016-10-28,42.08,75.92,0,12.959999999999999
2016-10-29,42.980000000000004,75.92,0,12.959999999999999
2016-10-30,44.06,71.96000000000001,0,10.980000000000002
2016-10-31,44.96,73.94,0,11.969999999999997
2016-11-01,37.94,69.98,0,9.990000000000002
2016-11-02,35.96,68,0,9
2016-11-03,37.04,69.08000000000001,0,9.540000000000001
2016-11-04,37.94,69.98,0,9.990000000000002
2016-11-05,44.96,51.08,0.20078751000000003,0.5400000000000013
2016-11-06,39.019999999999996,57.92,0.24015761000000002,3.9599999999999986
2016-11-07,35.06,62.06,0,6.029999999999999
2016-11-08,35.06,66.02,0,8.01
2016-11-09,33.08,68,0,9
2016-11-10,30.02,66.02,0,8.01
2016-11-11,30.92,62.96,0,6.4799999999999995
2016-11-12,32,64.94,0,7.470000000000001
2016-11-13,30.02,62.06,0,6.029999999999999
2016-11-14,26.96,64.03999999999999,0,7.0200000000000005
2016-11-15,30.02,64.03999999999999,0,7.0200000000000005
2016-11-16,35.06,71.06,0,10.53
2016-11-17,32,66.02,0.07874020000000001,8.01
2016-11-18,15.079999999999998,39.019999999999996,0,0
2016-11-19,21.92,48.92,0,0
2016-11-20,28.04,60.980000000000004,0,5.490000000000001
2016-11-21,37.04,66.02,0.20078751000000003,8.01
2016-11-22,33.98,48.019999999999996,0.7913390100000001,0
2016-11-23,24.98,48.92,0,0
2016-11-24,26.96,51.980000000000004,0,0.9900000000000013
2016-11-25,19.939999999999998,50,0,0
2016-11-26,23,53.06,0,1.5299999999999994
2016-11-27,28.04,55.040000000000006,0,2.520000000000001
2016-11-28,21.02,42.08,0,0
2016-11-29,21.92,35.06,0.24015761000000002,0
2016-11-30,6.98,35.06,0,0
2016-12-01,12.02,37.94,0,0
2016-12-02,17.06,42.08,0,0
2016-12-03,17.96,44.96,0.01181103,0
2016-12-04,14,42.980000000000004,0,0
2016-12-05,19.04,42.980000000000004,0,0
2016-12-06,21.02,48.019999999999996,0,0
2016-12-07,23,46.04,0,0
2016-12-08,10.04,35.06,0,0
2016-12-09,19.04,41,0,0
2016-12-10,24.08,50,0,0
2016-12-11,26.96,53.96,0.03149608,1.9799999999999993
2016-12-12,28.94,51.08,0,0.5400000000000013
2016-12-13,24.08,48.019999999999996,0,0
2016-12-14,28.04,53.06,0,1.5299999999999994
2016-12-15,33.08,57.92,0,3.9599999999999986
2016-12-16,35.06,51.980000000000004,0.16141741,0.9900000000000013
2016-12-17,24.98,51.08,0.7086618,0.5400000000000013
2016-12-18,3.9200000000000017,26.96,0,0
2016-12-19,3.9200000000000017,30.92,0,0
2016-12-20,6.98,37.04,0,0
2016-12-21,14,42.980000000000004,0,0
2016-12-22,24.98,48.019999999999996,0.039370100000000005,0
2016-12-23,33.08,41,0.38976399000000006,0
2016-12-24,35.06,42.980000000000004,0.01181103,0
2016-12-25,24.08,51.980000000000004,0.03149608,0.9900000000000013
2016-12-26,14,30.92,0.01181103,0
2016-12-27,14,37.04,0,0
2016-12-28,15.98,42.980000000000004,0,0
2016-12-29,19.04,48.92,0,0
2016-12-30,19.939999999999998,51.980000000000004,0,0.9900000000000013
2016-12-31,21.92,48.92,0.051181130000000005,0
