Location,Date_Time,TMIN,TMAX,MEAN_Wind_Speed,MAX_Gust_Speed,PRCP_IN,FGDD
CCAC_1,2008-05-03T07:00:00Z,22.330399999999997,59.336600000000004,NA,NA,NA,4.668299999999998
CCAC_1,2008-05-04T07:00:00Z,32.4176,69.107,NA,NA,NA,9.5535
CCAC_1,2008-05-05T07:00:00Z,36.338,73.2344,NA,NA,NA,11.617200000000002
CCAC_1,2008-05-06T07:00:00Z,37.2974,77.9234,NA,NA,NA,13.961700000000006
CCAC_1,2008-05-07T07:00:00Z,34.7864,75.8318,NA,NA,NA,12.915899999999999
CCAC_1,2008-05-08T07:00:00Z,42.9152,74.79140000000001,NA,NA,NA,12.395699999999996
CCAC_1,2008-05-09T07:00:00Z,36.1454,68.4212,NA,NA,NA,9.210600000000001
CCAC_1,2008-05-10T07:00:00Z,45.2858,72.7178,NA,NA,NA,11.358899999999997
CCAC_1,2008-05-11T07:00:00Z,30.8084,69.9638,NA,NA,NA,9.981900000000001
CCAC_1,2008-05-12T07:00:00Z,50.2898,76.5284,NA,NA,NA,13.4091
CCAC_1,2008-05-13T07:00:00Z,34.7864,73.0616,NA,NA,NA,11.530799999999997
CCAC_1,2008-05-14T07:00:00Z,30.6068,62.425399999999996,NA,NA,NA,6.212699999999999
CCAC_1,2008-05-15T07:00:00Z,45.104,68.7632,NA,NA,NA,9.3816
CCAC_1,2008-05-16T07:00:00Z,34.9808,63.2822,NA,NA,NA,6.641100000000002
CCAC_1,2008-05-17T07:00:00Z,40.3214,75.1388,NA,NA,NA,12.569400000000002
CCAC_1,2008-05-18T07:00:00Z,41.9936,79.32560000000001,NA,NA,NA,14.662800000000002
CCAC_1,2008-05-19T07:00:00Z,44.3786,84.1154,NA,NA,NA,17.057700000000004
CCAC_1,2008-05-20T07:00:00Z,45.4658,87.1862,NA,NA,NA,18.0
CCAC_1,2008-05-21T07:00:00Z,61.568600000000004,89.01679999999999,NA,NA,NA,23.784300000000002
CCAC_1,2008-05-22T07:00:00Z,36.7232,74.6186,NA,NA,NA,12.3093
CCAC_1,2008-05-23T07:00:00Z,38.4404,60.0242,NA,NA,NA,5.012100000000003
CCAC_1,2008-05-24T07:00:00Z,36.5306,50.995400000000004,NA,NA,NA,0.49770000000000075
CCAC_1,2008-05-25T07:00:00Z,40.1342,65.50880000000001,NA,NA,NA,7.7543999999999995
CCAC_1,2008-05-26T07:00:00Z,42.179,72.7178,NA,NA,NA,11.358899999999997
CCAC_1,2008-05-27T07:00:00Z,35.951,69.7928,NA,NA,NA,9.8964
CCAC_1,2008-05-28T07:00:00Z,47.9822,76.18100000000001,NA,NA,NA,13.090500000000002
CCAC_1,2008-05-29T07:00:00Z,43.0988,81.266,NA,NA,NA,15.633000000000004
CCAC_1,2008-05-30T07:00:00Z,37.8698,74.79140000000001,NA,NA,NA,12.395699999999996
CCAC_1,2008-05-31T07:00:00Z,40.8812,77.7488,NA,NA,NA,13.874399999999998
CCAC_1,2008-06-01T07:00:00Z,42.7316,83.399,NA,NA,NA,16.6995
CCAC_1,2008-06-02T07:00:00Z,46.3694,86.2772,NA,NA,NA,18.0
CCAC_1,2008-06-03T07:00:00Z,47.624,84.4736,NA,NA,NA,17.236800000000002
CCAC_1,2008-06-04T07:00:00Z,43.282399999999996,81.6206,NA,NA,NA,15.8103
CCAC_1,2008-06-05T07:00:00Z,41.0666,71.168,NA,NA,NA,10.584000000000001
CCAC_1,2008-06-06T07:00:00Z,37.4882,68.2484,NA,NA,NA,9.124200000000002
CCAC_1,2008-06-07T07:00:00Z,45.827600000000004,78.2744,NA,NA,NA,14.137199999999998
CCAC_1,2008-06-08T07:00:00Z,47.0876,82.86439999999999,NA,NA,NA,16.432199999999998
CCAC_1,2008-06-09T07:00:00Z,34.0016,72.545,NA,NA,NA,11.272499999999999
CCAC_1,2008-06-10T07:00:00Z,41.9936,80.5586,NA,NA,NA,15.279300000000005
CCAC_1,2008-06-11T07:00:00Z,49.4042,86.64080000000001,NA,NA,NA,18.0
CCAC_1,2008-06-12T07:00:00Z,33.8054,71.339,NA,NA,NA,10.669500000000001
CCAC_1,2008-06-13T07:00:00Z,33.0134,74.44579999999999,NA,NA,NA,12.222900000000003
CCAC_1,2008-06-14T07:00:00Z,41.0666,80.9114,NA,NA,NA,15.455700000000002
CCAC_1,2008-06-15T07:00:00Z,45.2858,87.1862,NA,NA,NA,18.0
CCAC_1,2008-06-16T07:00:00Z,51.522800000000004,89.75479999999999,NA,NA,NA,18.761400000000005
CCAC_1,2008-06-17T07:00:00Z,51.3464,91.4252,NA,NA,NA,18.673199999999998
CCAC_1,2008-06-18T07:00:00Z,48.871399999999994,91.4252,NA,NA,NA,18.0
CCAC_1,2008-06-19T07:00:00Z,48.695,91.05260000000001,NA,NA,NA,18.0
CCAC_1,2008-06-20T07:00:00Z,48.3386,89.75479999999999,NA,NA,NA,18.0
CCAC_1,2008-06-21T07:00:00Z,49.58240000000001,90.8672,NA,NA,NA,18.0
CCAC_1,2008-06-22T07:00:00Z,56.057,91.05260000000001,NA,NA,NA,21.0285
CCAC_1,2008-06-23T07:00:00Z,60.7118,92.363,NA,NA,NA,23.355900000000002
CCAC_1,2008-06-24T07:00:00Z,56.75,91.2398,NA,NA,NA,21.375
CCAC_1,2008-06-25T07:00:00Z,51.3464,91.9868,NA,NA,NA,18.673199999999998
CCAC_1,2008-06-26T07:00:00Z,50.2898,91.7996,NA,NA,NA,18.144900000000003
CCAC_1,2008-06-27T07:00:00Z,48.5168,90.49459999999999,NA,NA,NA,18.0
CCAC_1,2008-06-28T07:00:00Z,48.695,92.174,NA,NA,NA,18.0
CCAC_1,2008-06-29T07:00:00Z,62.940200000000004,93.8732,NA,NA,NA,24.470100000000002
CCAC_1,2008-06-30T07:00:00Z,54.1472,89.01679999999999,NA,NA,NA,20.073600000000003
CCAC_1,2008-07-01T07:00:00Z,52.2248,90.12379999999999,NA,NA,NA,19.112400000000004
CCAC_1,2008-07-02T07:00:00Z,54.494600000000005,91.7996,NA,NA,NA,20.2473
CCAC_1,2008-07-03T07:00:00Z,53.448800000000006,95.20700000000001,NA,NA,NA,19.7244
CCAC_1,2008-07-04T07:00:00Z,60.7118,95.0162,NA,NA,NA,23.355900000000002
CCAC_1,2008-07-05T07:00:00Z,58.6472,92.9264,NA,NA,NA,22.323600000000003
CCAC_1,2008-07-06T07:00:00Z,54.494600000000005,91.2398,NA,NA,NA,20.2473
CCAC_1,2008-07-07T07:00:00Z,57.4412,91.7996,NA,NA,NA,21.7206
CCAC_1,2008-07-08T07:00:00Z,50.6426,86.8226,NA,NA,NA,18.3213
CCAC_1,2008-07-09T07:00:00Z,53.2742,91.05260000000001,NA,NA,NA,19.637100000000004
CCAC_1,2008-07-10T07:00:00Z,55.8842,91.2398,NA,NA,NA,20.9421
CCAC_1,2008-07-11T07:00:00Z,58.303399999999996,94.06219999999999,NA,NA,NA,22.1517
CCAC_1,2008-07-12T07:00:00Z,52.5758,88.09880000000001,NA,NA,NA,19.287899999999997
CCAC_1,2008-07-13T07:00:00Z,55.0166,93.11540000000001,NA,NA,NA,20.5083
CCAC_1,2008-07-14T07:00:00Z,55.7114,88.6496,NA,NA,NA,20.855700000000002
CCAC_1,2008-07-15T07:00:00Z,53.448800000000006,88.46600000000001,NA,NA,NA,19.7244
CCAC_1,2008-07-16T07:00:00Z,55.1894,92.363,NA,NA,NA,20.594699999999996
CCAC_1,2008-07-17T07:00:00Z,54.494600000000005,91.61240000000001,NA,NA,NA,20.2473
CCAC_1,2008-07-18T07:00:00Z,54.842,91.7996,NA,NA,NA,20.421
CCAC_1,2008-07-19T07:00:00Z,56.2298,90.12379999999999,NA,NA,NA,21.1149
CCAC_1,2008-07-20T07:00:00Z,61.9124,94.8254,NA,NA,NA,23.956199999999995
CCAC_1,2008-07-21T07:00:00Z,60.1952,93.11540000000001,NA,NA,NA,23.097600000000003
CCAC_1,2008-07-22T07:00:00Z,57.785,87.0044,NA,NA,NA,21.892500000000002
CCAC_1,2008-07-23T07:00:00Z,60.8828,91.2398,NA,NA,NA,23.4414
CCAC_1,2008-07-24T07:00:00Z,58.4762,87.9152,NA,NA,NA,22.238100000000003
CCAC_1,2008-07-25T07:00:00Z,57.2684,89.5694,NA,NA,NA,21.634199999999996
CCAC_1,2008-07-26T07:00:00Z,61.9124,91.9868,NA,NA,NA,23.956199999999995
CCAC_1,2008-07-27T07:00:00Z,58.9928,83.57900000000001,NA,NA,NA,21.285900000000005
CCAC_1,2008-07-28T07:00:00Z,62.0834,90.49459999999999,NA,NA,NA,24.041700000000002
CCAC_1,2008-07-29T07:00:00Z,54.494600000000005,88.09880000000001,NA,NA,NA,20.2473
CCAC_1,2008-07-30T07:00:00Z,53.798,92.363,NA,NA,NA,19.899
CCAC_1,2008-07-31T07:00:00Z,54.669200000000004,93.6824,NA,NA,NA,20.334600000000002
CCAC_1,2008-08-01T07:00:00Z,58.4762,95.59040000000002,NA,NA,NA,22.238100000000003
CCAC_1,2008-08-02T07:00:00Z,65.50880000000001,96.3608,NA,NA,NA,25.7544
CCAC_1,2008-08-03T07:00:00Z,59.336600000000004,96.7478,NA,NA,NA,22.6683
CCAC_1,2008-08-04T07:00:00Z,60.539,94.44380000000001,NA,NA,NA,23.269500000000004
CCAC_1,2008-08-05T07:00:00Z,60.8828,92.174,NA,NA,NA,23.4414
CCAC_1,2008-08-06T07:00:00Z,61.053799999999995,90.49459999999999,NA,NA,NA,23.526899999999998
CCAC_1,2008-08-07T07:00:00Z,60.1952,80.2058,NA,NA,NA,20.2005
CCAC_1,2008-08-08T07:00:00Z,59.163799999999995,86.2772,NA,NA,NA,22.5819
CCAC_1,2008-08-09T07:00:00Z,54.669200000000004,82.6862,NA,NA,NA,18.6777
CCAC_1,2008-08-10T07:00:00Z,55.364000000000004,82.6862,NA,NA,NA,19.0251
CCAC_1,2008-08-11T07:00:00Z,53.798,87.368,NA,NA,NA,19.899
CCAC_1,2008-08-12T07:00:00Z,52.050200000000004,89.5694,NA,NA,NA,19.0251
CCAC_1,2008-08-13T07:00:00Z,54.1472,91.7996,NA,NA,NA,20.073600000000003
CCAC_1,2008-08-14T07:00:00Z,52.925,91.9868,NA,NA,NA,19.462500000000002
CCAC_1,2008-08-15T07:00:00Z,49.58240000000001,91.4252,NA,NA,NA,18.0
CCAC_1,2008-08-16T07:00:00Z,54.669200000000004,88.2824,NA,NA,NA,20.334600000000002
CCAC_1,2008-08-17T07:00:00Z,48.695,83.57900000000001,NA,NA,NA,16.7895
CCAC_1,2008-08-18T07:00:00Z,46.1876,80.735,NA,NA,NA,15.367500000000003
CCAC_1,2008-08-19T07:00:00Z,51.522800000000004,85.9154,NA,NA,NA,18.7191
CCAC_1,2008-08-20T07:00:00Z,51.3464,88.8332,NA,NA,NA,18.673199999999998
CCAC_1,2008-08-21T07:00:00Z,49.4042,88.09880000000001,NA,NA,NA,18.0
CCAC_1,2008-08-22T07:00:00Z,49.937,89.5694,NA,NA,NA,18.0
CCAC_1,2008-08-23T07:00:00Z,53.798,91.9868,NA,NA,NA,19.899
CCAC_1,2008-08-24T07:00:00Z,62.0834,93.3044,NA,NA,NA,24.041700000000002
CCAC_1,2008-08-25T07:00:00Z,56.9228,89.75479999999999,NA,NA,NA,21.461400000000005
CCAC_1,2008-08-26T07:00:00Z,61.568600000000004,87.1862,NA,NA,NA,23.784300000000002
CCAC_1,2008-08-27T07:00:00Z,54.494600000000005,85.7354,NA,NA,NA,20.115000000000002
CCAC_1,2008-08-28T07:00:00Z,51.3464,90.12379999999999,NA,NA,NA,18.673199999999998
CCAC_1,2008-08-29T07:00:00Z,56.057,91.7996,NA,NA,NA,21.0285
CCAC_1,2008-08-30T07:00:00Z,63.2822,90.8672,NA,NA,NA,24.641100000000005
CCAC_1,2008-08-31T07:00:00Z,59.8514,85.37360000000001,NA,NA,NA,22.6125
CCAC_1,2008-09-01T07:00:00Z,54.842,74.79140000000001,NA,NA,NA,14.8167
CCAC_1,2008-09-02T07:00:00Z,45.4658,77.3996,NA,NA,NA,13.699800000000002
CCAC_1,2008-09-03T07:00:00Z,49.937,81.266,NA,NA,NA,15.633000000000004
CCAC_1,2008-09-04T07:00:00Z,41.81,82.1516,NA,NA,NA,16.075799999999997
CCAC_1,2008-09-05T07:00:00Z,41.2538,83.75720000000001,NA,NA,NA,16.878600000000006
CCAC_1,2008-09-06T07:00:00Z,40.6958,85.55359999999999,NA,NA,NA,17.776799999999998
CCAC_1,2008-09-07T07:00:00Z,46.3694,84.4736,NA,NA,NA,17.236800000000002
CCAC_1,2008-09-08T07:00:00Z,46.5476,88.09880000000001,NA,NA,NA,18.0
CCAC_1,2008-09-09T07:00:00Z,49.58240000000001,85.9154,NA,NA,NA,17.957700000000003
CCAC_1,2008-09-10T07:00:00Z,52.050200000000004,75.65899999999999,NA,NA,NA,13.8546
CCAC_1,2008-09-11T07:00:00Z,44.922200000000004,72.545,NA,NA,NA,11.272499999999999
CCAC_1,2008-09-12T07:00:00Z,47.0876,77.7488,NA,NA,NA,13.874399999999998
CCAC_1,2008-09-13T07:00:00Z,37.8698,73.2344,NA,NA,NA,11.617200000000002
CCAC_1,2008-09-14T07:00:00Z,43.8314,79.50200000000001,NA,NA,NA,14.751000000000001
CCAC_1,2008-09-15T07:00:00Z,46.1876,79.50200000000001,NA,NA,NA,14.751000000000001
CCAC_1,2008-09-16T07:00:00Z,47.624,81.44239999999999,NA,NA,NA,15.721200000000003
CCAC_1,2008-09-17T07:00:00Z,48.871399999999994,80.2058,NA,NA,NA,15.1029
CCAC_1,2008-09-18T07:00:00Z,44.3786,81.44239999999999,NA,NA,NA,15.721200000000003
CCAC_1,2008-09-19T07:00:00Z,42.3626,81.266,NA,NA,NA,15.633000000000004
CCAC_1,2008-09-20T07:00:00Z,48.5168,82.86439999999999,NA,NA,NA,16.432199999999998
CCAC_1,2008-09-21T07:00:00Z,51.171800000000005,84.6536,NA,NA,NA,17.9127
CCAC_1,2008-09-22T07:00:00Z,47.4458,83.75720000000001,NA,NA,NA,16.878600000000006
CCAC_1,2008-09-23T07:00:00Z,39.1964,80.5586,NA,NA,NA,15.279300000000005
CCAC_1,2008-09-24T07:00:00Z,41.6246,80.9114,NA,NA,NA,15.455700000000002
CCAC_1,2008-09-25T07:00:00Z,47.9822,83.75720000000001,NA,NA,NA,16.878600000000006
CCAC_1,2008-09-26T07:00:00Z,53.798,84.4736,NA,NA,NA,19.1358
CCAC_1,2008-09-27T07:00:00Z,52.925,83.0426,NA,NA,NA,17.9838
CCAC_1,2008-09-28T07:00:00Z,48.160399999999996,81.08959999999999,NA,NA,NA,15.544799999999999
CCAC_1,2008-09-29T07:00:00Z,47.4458,83.2208,NA,NA,NA,16.610400000000002
CCAC_1,2008-09-30T07:00:00Z,46.3694,82.86439999999999,NA,NA,NA,16.432199999999998
CCAC_1,2008-10-01T07:00:00Z,43.8314,82.86439999999999,NA,NA,NA,16.432199999999998
CCAC_1,2008-10-02T07:00:00Z,44.3786,83.75720000000001,NA,NA,NA,16.878600000000006
CCAC_1,2008-10-03T07:00:00Z,45.6476,80.5586,NA,NA,NA,15.279300000000005
CCAC_1,2008-10-04T07:00:00Z,44.5604,74.27120000000001,NA,NA,NA,12.135600000000002
CCAC_1,2008-10-05T07:00:00Z,43.466,59.680400000000006,NA,NA,NA,4.8402
CCAC_1,2008-10-06T07:00:00Z,40.3214,58.82,NA,NA,NA,4.409999999999999
CCAC_1,2008-10-07T07:00:00Z,33.6074,66.7076,NA,NA,NA,8.3538
CCAC_1,2008-10-08T07:00:00Z,35.951,70.82419999999999,NA,NA,NA,10.412099999999999
CCAC_1,2008-10-09T07:00:00Z,39.7598,75.4844,NA,NA,NA,12.742200000000002
CCAC_1,2008-10-10T07:00:00Z,51.522800000000004,76.0064,NA,NA,NA,13.764599999999998
CCAC_1,2008-10-11T07:00:00Z,50.819,72.37219999999999,NA,NA,NA,11.595600000000001
CCAC_1,2008-10-12T07:00:00Z,23.216,69.278,NA,NA,NA,9.639000000000001
CCAC_1,2008-10-13T07:00:00Z,18.9194,53.9726,NA,NA,NA,1.9863000000000006
CCAC_1,2008-10-14T07:00:00Z,27.5108,57.095600000000005,NA,NA,NA,3.5478
CCAC_1,2008-10-15T07:00:00Z,27.0914,64.31,NA,NA,NA,7.154999999999999
CCAC_1,2008-10-16T07:00:00Z,35.3696,69.9638,NA,NA,NA,9.981900000000001
CCAC_1,2008-10-17T07:00:00Z,31.8164,71.168,NA,NA,NA,10.584000000000001
CCAC_1,2008-10-18T07:00:00Z,38.2496,75.3116,NA,NA,NA,12.655799999999997
CCAC_1,2008-10-19T07:00:00Z,38.0606,76.18100000000001,NA,NA,NA,13.090500000000002
CCAC_1,2008-10-20T07:00:00Z,44.7422,75.3116,NA,NA,NA,12.655799999999997
CCAC_1,2008-10-21T07:00:00Z,34.1978,71.85560000000001,NA,NA,NA,10.927799999999996
CCAC_1,2008-10-22T07:00:00Z,31.6166,68.5922,NA,NA,NA,9.296100000000001
CCAC_1,2008-10-23T07:00:00Z,20.757199999999997,56.577200000000005,NA,NA,NA,3.2886
CCAC_1,2008-10-24T07:00:00Z,24.7442,64.652,NA,NA,NA,7.3260000000000005
CCAC_1,2008-10-25T07:00:00Z,28.139,68.7632,NA,NA,NA,9.3816
CCAC_1,2008-10-26T07:00:00Z,34.5902,71.85560000000001,NA,NA,NA,10.927799999999996
CCAC_1,2008-10-27T07:00:00Z,36.914,76.703,NA,NA,NA,13.351500000000001
CCAC_1,2008-10-28T07:00:00Z,33.4112,75.8318,NA,NA,NA,12.915899999999999
CCAC_1,2008-10-29T07:00:00Z,36.1454,76.703,NA,NA,NA,13.351500000000001
CCAC_1,2008-10-30T07:00:00Z,35.564,78.97460000000001,NA,NA,NA,14.487300000000001
CCAC_1,2008-10-31T07:00:00Z,35.564,80.5586,NA,NA,NA,15.279300000000005
CCAC_1,2008-11-01T07:00:00Z,36.914,70.99520000000001,NA,NA,NA,10.497600000000002
CCAC_1,2008-11-02T07:00:00Z,39.0074,77.7488,NA,NA,NA,13.874399999999998
CCAC_1,2008-11-03T07:00:00Z,34.7864,76.0064,NA,NA,NA,13.003200000000001
CCAC_1,2008-11-04T07:00:00Z,37.4882,68.9342,NA,NA,NA,9.467099999999999
CCAC_1,2008-11-05T07:00:00Z,28.5548,61.568600000000004,NA,NA,NA,5.7843
CCAC_1,2008-11-06T07:00:00Z,14.6084,39.7598,NA,NA,NA,0.0
CCAC_1,2008-11-07T07:00:00Z,13.614799999999999,47.2658,NA,NA,NA,0.0
CCAC_1,2008-11-08T07:00:00Z,24.9602,53.099599999999995,NA,NA,NA,1.5498000000000012
CCAC_1,2008-11-09T07:00:00Z,29.586199999999998,55.7114,NA,NA,NA,2.855700000000002
CCAC_1,2008-11-10T07:00:00Z,33.2132,53.9726,NA,NA,NA,1.9863000000000006
CCAC_1,2008-11-11T07:00:00Z,29.7896,46.9076,NA,NA,NA,0.0
CCAC_1,2008-11-12T07:00:00Z,23.4356,53.798,NA,NA,NA,1.8989999999999996
CCAC_1,2008-11-13T07:00:00Z,29.3792,57.9578,NA,NA,NA,3.9788999999999994
CCAC_1,2008-11-14T07:00:00Z,32.6174,62.254400000000004,NA,NA,NA,6.1272
CCAC_1,2008-11-15T07:00:00Z,27.5108,55.1894,NA,NA,NA,2.594699999999999
CCAC_1,2008-11-16T07:00:00Z,23.4356,56.404399999999995,NA,NA,NA,3.2022
CCAC_1,2008-11-17T07:00:00Z,27.0914,58.82,NA,NA,NA,4.409999999999999
CCAC_1,2008-11-18T07:00:00Z,31.8164,66.1928,NA,NA,NA,8.0964
CCAC_1,2008-11-19T07:00:00Z,26.4578,69.107,NA,NA,NA,9.5535
CCAC_1,2008-11-20T07:00:00Z,26.0312,65.1668,NA,NA,NA,7.583399999999998
CCAC_1,2008-11-21T07:00:00Z,27.5108,62.254400000000004,NA,NA,NA,6.1272
CCAC_1,2008-11-22T07:00:00Z,21.209,56.2298,NA,NA,NA,3.1148999999999987
CCAC_1,2008-11-23T07:00:00Z,23.216,57.785,NA,NA,NA,3.8924999999999996
CCAC_1,2008-11-24T07:00:00Z,18.217399999999998,58.4762,NA,NA,NA,4.2381
CCAC_1,2008-11-25T07:00:00Z,26.0312,57.2684,NA,NA,NA,3.6342000000000003
CCAC_1,2008-11-26T07:00:00Z,28.139,56.2298,NA,NA,NA,3.1148999999999987
CCAC_1,2008-11-27T07:00:00Z,38.2496,57.4412,NA,NA,NA,3.7206000000000006
CCAC_1,2008-11-28T07:00:00Z,34.7864,40.3214,NA,NA,NA,0.0
CCAC_1,2008-11-29T07:00:00Z,30.8084,45.6476,NA,NA,NA,0.0
CCAC_1,2008-11-30T07:00:00Z,28.5548,48.871399999999994,NA,NA,NA,0.0
CCAC_1,2008-12-01T07:00:00Z,28.9688,52.925,NA,NA,NA,1.4625000000000001
CCAC_1,2008-12-02T07:00:00Z,30.1982,59.5076,NA,NA,NA,4.7538
CCAC_1,2008-12-03T07:00:00Z,31.0118,56.2298,NA,NA,NA,3.1148999999999987
CCAC_1,2008-12-04T07:00:00Z,23.6552,50.1134,NA,NA,NA,0.05670000000000215
CCAC_1,2008-12-05T07:00:00Z,15.8324,44.3786,NA,NA,NA,0.0
CCAC_1,2008-12-06T07:00:00Z,20.528599999999997,46.7276,NA,NA,NA,0.0
CCAC_1,2008-12-07T07:00:00Z,23.6552,50.995400000000004,NA,NA,NA,0.49770000000000075
CCAC_1,2008-12-08T07:00:00Z,34.9808,51.8738,NA,NA,NA,0.9369000000000004
CCAC_1,2008-12-09T07:00:00Z,26.0312,38.4404,NA,NA,NA,0.0
CCAC_1,2008-12-10T07:00:00Z,16.7954,35.564,NA,NA,NA,0.0
CCAC_1,2008-12-11T07:00:00Z,21.884,48.5168,NA,NA,NA,0.0
CCAC_1,2008-12-12T07:00:00Z,23.6552,47.9822,NA,NA,NA,0.0
CCAC_1,2008-12-13T07:00:00Z,33.4112,48.5168,NA,NA,NA,0.0
CCAC_1,2008-12-14T07:00:00Z,19.381999999999998,47.4458,NA,NA,NA,0.0
CCAC_1,2008-12-15T07:00:00Z,0.5971999999999973,28.9688,NA,NA,NA,0.0
CCAC_1,2008-12-16T07:00:00Z,25.604599999999998,31.6166,NA,NA,NA,0.0
CCAC_1,2008-12-17T07:00:00Z,21.884,32.8154,NA,NA,NA,0.0
CCAC_1,2008-12-18T07:00:00Z,28.139,36.5306,NA,NA,NA,0.0
CCAC_1,2008-12-19T07:00:00Z,17.272399999999998,36.338,NA,NA,NA,0.0
CCAC_1,2008-12-20T07:00:00Z,3.9055999999999997,39.1964,NA,NA,NA,0.0
CCAC_1,2008-12-21T07:00:00Z,9.215600000000002,36.338,NA,NA,NA,0.0
CCAC_1,2008-12-22T07:00:00Z,20.0732,38.0606,NA,NA,NA,0.0
CCAC_1,2008-12-23T07:00:00Z,24.9602,36.338,NA,NA,NA,0.0
CCAC_1,2008-12-24T07:00:00Z,3.6140000000000008,31.0118,NA,NA,NA,0.0
CCAC_1,2008-12-25T07:00:00Z,24.3104,32.6174,NA,NA,NA,0.0
CCAC_1,2008-12-26T07:00:00Z,23.6552,38.4404,NA,NA,NA,0.0
CCAC_1,2008-12-27T07:00:00Z,-3.5859999999999985,28.5548,NA,NA,NA,0.0
CCAC_1,2008-12-28T07:00:00Z,0.2876000000000012,25.604599999999998,NA,NA,NA,0.0
CCAC_1,2008-12-29T07:00:00Z,3.9055999999999997,30.4034,NA,NA,NA,0.0
CCAC_1,2008-12-30T07:00:00Z,10.540399999999998,39.0074,NA,NA,NA,0.0
CCAC_1,2008-12-31T07:00:00Z,11.3234,44.5604,NA,NA,NA,0.0
CCAC_1,2009-01-01T07:00:00Z,12.858799999999999,42.3626,NA,NA,NA,0.0
CCAC_1,2009-01-02T07:00:00Z,16.555999999999997,43.8314,NA,NA,NA,0.0
CCAC_1,2009-01-03T07:00:00Z,24.5264,47.2658,NA,NA,NA,0.0
CCAC_1,2009-01-04T07:00:00Z,19.151600000000002,35.3696,NA,NA,NA,0.0
CCAC_1,2009-01-05T07:00:00Z,20.984,31.6166,NA,NA,NA,0.0
CCAC_1,2009-01-06T07:00:00Z,-3.5859999999999985,29.7896,NA,NA,NA,0.0
CCAC_1,2009-01-07T07:00:00Z,8.1356,36.5306,NA,NA,NA,0.0
CCAC_1,2009-01-08T07:00:00Z,14.855,45.6476,NA,NA,NA,0.0
CCAC_1,2009-01-09T07:00:00Z,18.4514,46.1876,NA,NA,NA,0.0
CCAC_1,2009-01-10T07:00:00Z,8.679200000000002,37.679,NA,NA,NA,0.0
CCAC_1,2009-01-11T07:00:00Z,9.215600000000002,38.0606,NA,NA,NA,0.0
CCAC_1,2009-01-12T07:00:00Z,12.095600000000001,42.7316,NA,NA,NA,0.0
CCAC_1,2009-01-13T07:00:00Z,10.8032,42.3626,NA,NA,NA,0.0
CCAC_1,2009-01-14T07:00:00Z,12.095600000000001,44.0132,NA,NA,NA,0.0
CCAC_1,2009-01-15T07:00:00Z,16.555999999999997,47.8022,NA,NA,NA,0.0
CCAC_1,2009-01-16T07:00:00Z,12.6068,42.179,NA,NA,NA,0.0
CCAC_1,2009-01-17T07:00:00Z,16.075400000000002,44.922200000000004,NA,NA,NA,0.0
CCAC_1,2009-01-18T07:00:00Z,15.3464,41.6246,NA,NA,NA,0.0
CCAC_1,2009-01-19T07:00:00Z,11.0642,46.5476,NA,NA,NA,0.0
CCAC_1,2009-01-20T07:00:00Z,17.034799999999997,46.7276,NA,NA,NA,0.0
CCAC_1,2009-01-21T07:00:00Z,16.3166,48.5168,NA,NA,NA,0.0
CCAC_1,2009-01-22T07:00:00Z,23.216,53.623400000000004,NA,NA,NA,1.8116999999999983
CCAC_1,2009-01-23T07:00:00Z,34.394,48.871399999999994,NA,NA,NA,0.0
CCAC_1,2009-01-24T07:00:00Z,34.5902,40.6958,NA,NA,NA,0.0
CCAC_1,2009-01-25T07:00:00Z,36.7232,45.2858,NA,NA,NA,0.0
CCAC_1,2009-01-26T07:00:00Z,29.7896,47.2658,NA,NA,NA,0.0
CCAC_1,2009-01-27T07:00:00Z,17.272399999999998,35.175200000000004,NA,NA,NA,0.0
CCAC_1,2009-01-28T07:00:00Z,7.312999999999999,36.338,NA,NA,NA,0.0
CCAC_1,2009-01-29T07:00:00Z,13.3646,39.7598,NA,NA,NA,0.0
CCAC_1,2009-01-30T07:00:00Z,15.101600000000001,40.1342,NA,NA,NA,0.0
CCAC_1,2009-01-31T07:00:00Z,18.4514,49.4042,NA,NA,NA,0.0
CCAC_1,2009-02-01T07:00:00Z,19.381999999999998,52.7504,NA,NA,NA,1.3751999999999989
CCAC_1,2009-02-02T07:00:00Z,15.8324,45.6476,NA,NA,NA,0.0
CCAC_1,2009-02-03T07:00:00Z,21.433999999999997,49.2278,NA,NA,NA,0.0
CCAC_1,2009-02-04T07:00:00Z,25.1744,56.9228,NA,NA,NA,3.4614000000000003
CCAC_1,2009-02-05T07:00:00Z,29.3792,60.8828,NA,NA,NA,5.4414
CCAC_1,2009-02-06T07:00:00Z,36.7232,58.303399999999996,NA,NA,NA,4.1517
CCAC_1,2009-02-07T07:00:00Z,28.346,57.4412,NA,NA,NA,3.7206000000000006
CCAC_1,2009-02-08T07:00:00Z,44.0132,57.9578,NA,NA,NA,3.9788999999999994
CCAC_1,2009-02-09T07:00:00Z,28.9688,39.5726,NA,NA,NA,0.0
CCAC_1,2009-02-10T07:00:00Z,23.6552,39.3836,NA,NA,NA,0.0
CCAC_1,2009-02-11T07:00:00Z,8.407399999999999,35.951,NA,NA,NA,0.0
CCAC_1,2009-02-12T07:00:00Z,13.865000000000002,40.5086,NA,NA,NA,0.0
